Date,State,Total,Category,Sales
2021-08-05,New York,303435696.60714287,,303435696.60714287
2021-08-06,New York,303303769.2714286,,303303769.2714286
2021-08-07,New York,303171841.9357143,,303171841.9357143
2021-08-08,New York,303039914.6,Beverages,303039914.6
2021-08-09,New York,304466199.6714286,,304466199.6714286
2021-08-10,New York,305892484.74285716,,305892484.74285716
2021-08-11,New York,307318769.81428576,,307318769.81428576
2021-08-12,New York,308745054.8857143,,308745054.8857143
2021-08-13,New York,310171339.9571429,,310171339.9571429
2021-08-14,New York,311597625.0285714,,311597625.0285714
2021-08-15,New York,313023910.1,Beverages,313023910.1
2021-08-16,New York,310446723.74285716,,310446723.74285716
2021-08-17,New York,307869537.3857143,,307869537.3857143
2021-08-18,New York,305292351.0285714,,305292351.0285714
2021-08-19,New York,302715164.6714286,,302715164.6714286
2021-08-20,New York,300137978.31428576,,300137978.31428576
2021-08-21,New York,297560791.9571429,,297560791.9571429
2021-08-22,New York,294983605.6,Beverages,294983605.6
2021-08-23,New York,295051247.9142857,,295051247.9142857
2021-08-24,New York,295118890.2285715,,295118890.2285715
2021-08-25,New York,295186532.54285717,,295186532.54285717
2021-08-26,New York,295254174.85714287,,295254174.85714287
2021-08-27,New York,295321817.17142856,,295321817.17142856
2021-08-28,New York,295389459.4857143,,295389459.4857143
2021-08-29,New York,295457101.8,Beverages,295457101.8
2021-08-30,New York,292405465.5285714,,292405465.5285714
2021-08-31,New York,289353829.25714284,,289353829.25714284
2021-09-01,New York,286302192.98571426,,286302192.98571426
2021-09-02,New York,283250556.71428573,,283250556.71428573
2021-09-03,New York,280198920.44285715,,280198920.44285715
2021-09-04,New York,277147284.17142856,,277147284.17142856
2021-09-05,New York,274095647.9,Beverages,274095647.9
2021-09-06,New York,274467178.1785714,,274467178.1785714
2021-09-07,New York,274838708.45714283,,274838708.45714283
2021-09-08,New York,275210238.73571426,,275210238.73571426
2021-09-09,New York,275581769.0142857,,275581769.0142857
2021-09-10,New York,275953299.2928571,,275953299.2928571
2021-09-11,New York,276324829.57142854,,276324829.57142854
2021-09-12,New York,276696359.84999996,,276696359.84999996
2021-09-13,New York,277067890.1285714,,277067890.1285714
2021-09-14,New York,277439420.4071428,,277439420.4071428
2021-09-15,New York,277810950.68571424,,277810950.68571424
2021-09-16,New York,278182480.9642857,,278182480.9642857
2021-09-17,New York,278554011.2428571,,278554011.2428571
2021-09-18,New York,278925541.5214285,,278925541.5214285
2021-09-19,New York,279297071.79999995,Beverages,279297071.79999995
2021-09-20,New York,279090842.68571424,,279090842.68571424
2021-09-21,New York,278884613.57142854,,278884613.57142854
2021-09-22,New York,278678384.45714283,,278678384.45714283
2021-09-23,New York,278472155.3428571,,278472155.3428571
2021-09-24,New York,278265926.2285714,,278265926.2285714
2021-09-25,New York,278059697.1142857,,278059697.1142857
2021-09-26,New York,277853468.0,Beverages,277853468.0
2021-09-27,New York,272303945.76,,272303945.76
2021-09-28,New York,266754423.52,,266754423.52
2021-09-29,New York,261204901.28,,261204901.28
2021-09-30,New York,255655379.04000002,,255655379.04000002
2021-10-01,New York,250105856.8,Beverages,250105856.8
2021-10-02,New York,267110646.64444447,,267110646.64444447
2021-10-03,New York,284115436.48888886,,284115436.48888886
2021-10-04,New York,301120226.3333333,,301120226.3333333
2021-10-05,New York,318125016.17777777,,318125016.17777777
2021-10-06,New York,335129806.0222222,,335129806.0222222
2021-10-07,New York,352134595.8666667,,352134595.8666667
2021-10-08,New York,369139385.71111107,,369139385.71111107
2021-10-09,New York,386144175.5555555,,386144175.5555555
2021-10-10,New York,403148965.4,Beverages,403148965.4
2021-10-11,New York,400311685.44285715,,400311685.44285715
2021-10-12,New York,397474405.48571426,,397474405.48571426
2021-10-13,New York,394637125.5285714,,394637125.5285714
2021-10-14,New York,391799845.57142854,,391799845.57142854
2021-10-15,New York,388962565.6142857,,388962565.6142857
2021-10-16,New York,386125285.6571428,,386125285.6571428
2021-10-17,New York,383288005.7,Beverages,383288005.7
2021-10-18,New York,382854061.9,,382854061.9
2021-10-19,New York,382420118.1,,382420118.1
2021-10-20,New York,381986174.3,,381986174.3
2021-10-21,New York,381552230.5,,381552230.5
2021-10-22,New York,381118286.7,,381118286.7
2021-10-23,New York,380684342.90000004,,380684342.90000004
2021-10-24,New York,380250399.1,Beverages,380250399.1
2021-10-25,New York,379257845.31428576,,379257845.31428576
2021-10-26,New York,378265291.5285714,,378265291.5285714
2021-10-27,New York,377272737.74285716,,377272737.74285716
2021-10-28,New York,376280183.9571429,,376280183.9571429
2021-10-29,New York,375287630.1714286,,375287630.1714286
2021-10-30,New York,374295076.3857143,,374295076.3857143
2021-10-31,New York,373302522.6,Beverages,373302522.6
2021-11-01,New York,345834876.925,,345834876.925
2021-11-02,New York,318367231.25,,318367231.25
2021-11-03,New York,290899585.57500005,,290899585.57500005
2021-11-04,New York,263431939.9,Beverages,263431939.9
2021-11-05,New York,276541928.6333333,,276541928.6333333
2021-11-06,New York,289651917.3666667,,289651917.3666667
2021-11-07,New York,302761906.1,Beverages,302761906.1
2021-11-08,New York,315474358.3857143,,315474358.3857143
2021-11-09,New York,328186810.6714286,,328186810.6714286
2021-11-10,New York,340899262.9571429,,340899262.9571429
2021-11-11,New York,353611715.24285716,,353611715.24285716
2021-11-12,New York,366324167.5285714,,366324167.5285714
2021-11-13,New York,379036619.81428576,,379036619.81428576
2021-11-14,New York,391749072.1,Beverages,391749072.1
2021-11-15,New York,392563228.94285715,,392563228.94285715
2021-11-16,New York,393377385.7857143,,393377385.7857143
2021-11-17,New York,394191542.62857145,,394191542.62857145
2021-11-18,New York,395005699.4714286,,395005699.4714286
2021-11-19,New York,395819856.3142857,,395819856.3142857
2021-11-20,New York,396634013.1571429,,396634013.1571429
2021-11-21,New York,397448170.0,Beverages,397448170.0
2021-11-22,New York,394863684.7285714,,394863684.7285714
2021-11-23,New York,392279199.4571429,,392279199.4571429
2021-11-24,New York,389694714.1857143,,389694714.1857143
2021-11-25,New York,387110228.9142857,,387110228.9142857
2021-11-26,New York,384525743.64285713,,384525743.64285713
2021-11-27,New York,381941258.3714286,,381941258.3714286
2021-11-28,New York,379356773.1,Beverages,379356773.1
2021-11-29,New York,370874207.4818182,,370874207.4818182
2021-11-30,New York,362391641.8636364,,362391641.8636364
2021-12-01,New York,353909076.24545455,,353909076.24545455
2021-12-02,New York,345426510.6272727,,345426510.6272727
2021-12-03,New York,336943945.0090909,,336943945.0090909
2021-12-04,New York,328461379.3909091,,328461379.3909091
2021-12-05,New York,319978813.7727273,,319978813.7727273
2021-12-06,New York,311496248.1545455,,311496248.1545455
2021-12-07,New York,303013682.53636366,,303013682.53636366
2021-12-08,New York,294531116.91818184,,294531116.91818184
2021-12-09,New York,286048551.3,Beverages,286048551.3
2021-12-10,New York,320532454.9666667,,320532454.9666667
2021-12-11,New York,355016358.6333333,,355016358.6333333
2021-12-12,New York,389500262.3,Beverages,389500262.3
2021-12-13,New York,390930045.9142857,,390930045.9142857
2021-12-14,New York,392359829.5285714,,392359829.5285714
2021-12-15,New York,393789613.14285713,,393789613.14285713
2021-12-16,New York,395219396.7571429,,395219396.7571429
2021-12-17,New York,396649180.3714286,,396649180.3714286
2021-12-18,New York,398078963.9857143,,398078963.9857143
2021-12-19,New York,399508747.6,Beverages,399508747.6
2021-12-20,New York,398830270.6857143,,398830270.6857143
2021-12-21,New York,398151793.77142864,,398151793.77142864
2021-12-22,New York,397473316.8571429,,397473316.8571429
2021-12-23,New York,396794839.9428572,,396794839.9428572
2021-12-24,New York,396116363.0285715,,396116363.0285715
2021-12-25,New York,395437886.1142858,,395437886.1142858
2021-12-26,New York,394759409.2000001,Beverages,394759409.2000001
2021-12-27,New York,396223057.9700001,,396223057.9700001
2021-12-28,New York,397686706.74000007,,397686706.74000007
2021-12-29,New York,399150355.51000005,,399150355.51000005
2021-12-30,New York,400614004.28000003,,400614004.28000003
2021-12-31,New York,402077653.0500001,,402077653.0500001
2022-01-01,New York,403541301.82000005,,403541301.82000005
2022-01-02,New York,405004950.59000003,,405004950.59000003
2022-01-03,New York,406468599.36,,406468599.36
2022-01-04,New York,407932248.13,,407932248.13
2022-01-05,New York,409395896.9,Beverages,409395896.9
2022-01-06,New York,407786993.79090905,,407786993.79090905
2022-01-07,New York,406178090.6818182,,406178090.6818182
2022-01-08,New York,404569187.57272726,,404569187.57272726
2022-01-09,New York,402960284.46363634,,402960284.46363634
2022-01-10,New York,401351381.3545454,,401351381.3545454
2022-01-11,New York,399742478.24545455,,399742478.24545455
2022-01-12,New York,398133575.1363636,,398133575.1363636
2022-01-13,New York,396524672.0272727,,396524672.0272727
2022-01-14,New York,394915768.9181818,,394915768.9181818
2022-01-15,New York,393306865.8090909,,393306865.8090909
2022-01-16,New York,391697962.7,Beverages,391697962.7
2022-01-17,New York,387651480.07142854,,387651480.07142854
2022-01-18,New York,383604997.44285715,,383604997.44285715
2022-01-19,New York,379558514.8142857,,379558514.8142857
2022-01-20,New York,375512032.1857143,,375512032.1857143
2022-01-21,New York,371465549.55714285,,371465549.55714285
2022-01-22,New York,367419066.92857146,,367419066.92857146
2022-01-23,New York,363372584.3,Beverages,363372584.3
2022-01-24,New York,364774904.24285716,,364774904.24285716
2022-01-25,New York,366177224.1857143,,366177224.1857143
2022-01-26,New York,367579544.12857145,,367579544.12857145
2022-01-27,New York,368981864.07142854,,368981864.07142854
2022-01-28,New York,370384184.0142857,,370384184.0142857
2022-01-29,New York,371786503.95714283,,371786503.95714283
2022-01-30,New York,373188823.9,Beverages,373188823.9
2022-01-31,New York,375095168.1,,375095168.1
2022-02-01,New York,377001512.3,Beverages,377001512.3
2022-02-02,New York,381857216.25555557,,381857216.25555557
2022-02-03,New York,386712920.2111111,,386712920.2111111
2022-02-04,New York,391568624.1666667,,391568624.1666667
2022-02-05,New York,396424328.12222224,,396424328.12222224
2022-02-06,New York,401280032.07777774,,401280032.07777774
2022-02-07,New York,406135736.0333333,,406135736.0333333
2022-02-08,New York,410991439.98888886,,410991439.98888886
2022-02-09,New York,415847143.9444444,,415847143.9444444
2022-02-10,New York,420702847.9,Beverages,420702847.9
2022-02-11,New York,407561248.8,,407561248.8
2022-02-12,New York,394419649.7,,394419649.7
2022-02-13,New York,381278050.6,Beverages,381278050.6
2022-02-14,New York,379513363.05714285,,379513363.05714285
2022-02-15,New York,377748675.51428574,,377748675.51428574
2022-02-16,New York,375983987.9714286,,375983987.9714286
2022-02-17,New York,374219300.42857146,,374219300.42857146
2022-02-18,New York,372454612.8857143,,372454612.8857143
2022-02-19,New York,370689925.3428572,,370689925.3428572
2022-02-20,New York,368925237.8,Beverages,368925237.8
2022-02-21,New York,370134533.12857145,,370134533.12857145
2022-02-22,New York,371343828.4571429,,371343828.4571429
2022-02-23,New York,372553123.7857143,,372553123.7857143
2022-02-24,New York,373762419.1142857,,373762419.1142857
2022-02-25,New York,374971714.44285715,,374971714.44285715
2022-02-26,New York,376181009.7714286,,376181009.7714286
2022-02-27,New York,377390305.1,Beverages,377390305.1
2022-02-28,New York,382478088.84000003,,382478088.84000003
2022-03-01,New York,387565872.58000004,,387565872.58000004
2022-03-02,New York,392653656.32,,392653656.32
2022-03-03,New York,397741440.06,,397741440.06
2022-03-04,New York,402829223.8,Beverages,402829223.8
2022-03-05,New York,437149530.8,,437149530.8
2022-03-06,New York,471469837.8,,471469837.8
2022-03-07,New York,505790144.8,Beverages,505790144.8
2022-03-08,New York,487217295.78333336,,487217295.78333336
2022-03-09,New York,468644446.76666665,,468644446.76666665
2022-03-10,New York,450071597.75,,450071597.75
2022-03-11,New York,431498748.73333335,,431498748.73333335
2022-03-12,New York,412925899.7166667,,412925899.7166667
2022-03-13,New York,394353050.7,Beverages,394353050.7
2022-03-14,New York,394164841.45714283,,394164841.45714283
2022-03-15,New York,393976632.21428573,,393976632.21428573
2022-03-16,New York,393788422.9714286,,393788422.9714286
2022-03-17,New York,393600213.7285715,,393600213.7285715
2022-03-18,New York,393412004.4857143,,393412004.4857143
2022-03-19,New York,393223795.2428572,,393223795.2428572
2022-03-20,New York,393035586.00000006,Beverages,393035586.00000006
2022-03-21,New York,393240104.97142863,,393240104.97142863
2022-03-22,New York,393444623.9428572,,393444623.9428572
2022-03-23,New York,393649142.9142858,,393649142.9142858
2022-03-24,New York,393853661.8857143,,393853661.8857143
2022-03-25,New York,394058180.85714287,,394058180.85714287
2022-03-26,New York,394262699.82857144,,394262699.82857144
2022-03-27,New York,394467218.8,Beverages,394467218.8
2022-03-28,New York,399064230.6,,399064230.6
2022-03-29,New York,403661242.40000004,,403661242.40000004
2022-03-30,New York,408258254.20000005,,408258254.20000005
2022-03-31,New York,412855266.00000006,,412855266.00000006
2022-04-01,New York,417452277.8000001,,417452277.8000001
2022-04-02,New York,422049289.6,,422049289.6
2022-04-03,New York,426646301.40000004,,426646301.40000004
2022-04-04,New York,431243313.20000005,,431243313.20000005
2022-04-05,New York,435840325.00000006,,435840325.00000006
2022-04-06,New York,440437336.8000001,,440437336.8000001
2022-04-07,New York,445034348.6000001,,445034348.6000001
2022-04-08,New York,449631360.4000001,,449631360.4000001
2022-04-09,New York,454228372.2000001,Beverages,454228372.2000001
2022-04-10,New York,433115971.66666675,,433115971.66666675
2022-04-11,New York,412003571.1333334,,412003571.1333334
2022-04-12,New York,390891170.6,Beverages,390891170.6
2022-04-13,New York,395806677.90000004,,395806677.90000004
2022-04-14,New York,400722185.20000005,,400722185.20000005
2022-04-15,New York,405637692.5,,405637692.5
2022-04-16,New York,410553199.8,,410553199.8
2022-04-17,New York,415468707.1,Beverages,415468707.1
2022-04-18,New York,411928720.28571427,,411928720.28571427
2022-04-19,New York,408388733.4714286,,408388733.4714286
2022-04-20,New York,404848746.6571428,,404848746.6571428
2022-04-21,New York,401308759.8428571,,401308759.8428571
2022-04-22,New York,397768773.02857137,,397768773.02857137
2022-04-23,New York,394228786.2142857,,394228786.2142857
2022-04-24,New York,390688799.3999999,Beverages,390688799.3999999
2022-04-25,New York,395866035.9666666,,395866035.9666666
2022-04-26,New York,401043272.53333324,,401043272.53333324
2022-04-27,New York,406220509.0999999,,406220509.0999999
2022-04-28,New York,411397745.6666666,,411397745.6666666
2022-04-29,New York,416574982.2333333,,416574982.2333333
2022-04-30,New York,421752218.79999995,,421752218.79999995
2022-05-01,New York,426929455.3666666,,426929455.3666666
2022-05-02,New York,432106691.9333333,,432106691.9333333
2022-05-03,New York,437283928.5,,437283928.5
2022-05-04,New York,442461165.06666666,,442461165.06666666
2022-05-05,New York,447638401.6333333,,447638401.6333333
2022-05-06,New York,452815638.2,Beverages,452815638.2
